experiment_id,descriptor_type,pooling_strategy,dataset_name,similarity_threshold,max_features,mean_average_precision,true_map_macro,true_map_micro,true_map_macro_with_zeros,true_map_micro_with_zeros,legacy_mean_precision,precision_at_1,precision_at_5,recall_at_1,recall_at_5,total_matches,total_keypoints,processing_time_ms,metadata,macro_map,micro_map,macro_map_with_zeros,micro_map_with_zeros,base_type,uses_color,normalization,pooling,pooling_clean,map_improvement,map_improvement_pct
2,sift_grayscale_dsp_l2,domain_size_pooling,../data/,0.800000011920929,2000,0.48412084772705755,0.48412084772705755,0.48438432871870835,0.44930817288175356,0.4385962844282083,0.4922305874458289,0.44007141595872,0.527928740999431,0.44007141595872,0.527928740999431,59888,101940,90200.0,compute_time_ms=42065.000000;detect_time_ms=0.000000;experiment_name=sift_systematic_analysis;i_autannes_excluded_count=0;i_autannes_query_count=10000;i_autannes_true_map=0.521838;i_autannes_true_map_with_zeros=0.521838;i_contruction_excluded_count=10;i_contruction_query_count=9990;i_contruction_true_map=0.724964;i_contruction_true_map_with_zeros=0.724239;i_dome_excluded_count=0;i_dome_query_count=10000;i_dome_true_map=0.414786;i_dome_true_map_with_zeros=0.414786;i_greentea_excluded_count=0;i_greentea_query_count=10000;i_greentea_true_map=0.671592;i_greentea_true_map_with_zeros=0.671592;i_londonbridge_excluded_count=0;i_londonbridge_query_count=10000;i_londonbridge_true_map=0.259857;i_londonbridge_true_map_with_zeros=0.259857;i_porta_excluded_count=0;i_porta_query_count=4920;i_porta_true_map=0.601482;i_porta_true_map_with_zeros=0.601482;images_per_sec=0.665188;kps_per_sec=249.623060;match_time_ms=846.000000;precision_at_1=0.440071;precision_at_10=0.565030;precision_at_5=0.527929;r0_rate=0.094528;recall_at_1=0.440071;recall_at_10=0.565030;recall_at_5=0.527929;success=true;total_images=60;total_keypoints=22516;total_queries_excluded=10642;total_queries_processed=101938;v_beyus_excluded_count=123;v_beyus_query_count=9877;v_beyus_true_map=0.260969;v_beyus_true_map_with_zeros=0.257759;v_charing_excluded_count=5915;v_charing_query_count=4085;v_charing_true_map=0.338010;v_charing_true_map_with_zeros=0.138077;v_churchill_excluded_count=789;v_churchill_query_count=9211;v_churchill_true_map=0.507836;v_churchill_true_map_with_zeros=0.467768;v_vitro_excluded_count=697;v_vitro_query_count=9303;v_vitro_true_map=0.426179;v_vitro_true_map_with_zeros=0.396474;v_wall_excluded_count=292;v_wall_query_count=7368;v_wall_true_map=0.659447;v_wall_true_map_with_zeros=0.634309;v_yard_excluded_count=2816;v_yard_query_count=7184;v_yard_true_map=0.422490;v_yard_true_map_with_zeros=0.303517;,0.48412084772705755,0.48438432871870835,0.44930817288175356,0.4385962844282083,SIFT,False,L2,DSP,DSP,-0.004223754058592155,-0.8649126135822626
8,sift_grayscale_dsp_l1,domain_size_pooling,../data/,0.800000011920929,2000,0.48412084772705755,0.48412084772705755,0.48438432871870835,0.44930817288175356,0.4385962844282083,0.4922305874458289,0.44007141595872,0.527928740999431,0.44007141595872,0.527928740999431,59888,101940,90349.0,compute_time_ms=42118.000000;detect_time_ms=0.000000;experiment_name=sift_systematic_analysis;i_autannes_excluded_count=0;i_autannes_query_count=10000;i_autannes_true_map=0.521838;i_autannes_true_map_with_zeros=0.521838;i_contruction_excluded_count=10;i_contruction_query_count=9990;i_contruction_true_map=0.724964;i_contruction_true_map_with_zeros=0.724239;i_dome_excluded_count=0;i_dome_query_count=10000;i_dome_true_map=0.414786;i_dome_true_map_with_zeros=0.414786;i_greentea_excluded_count=0;i_greentea_query_count=10000;i_greentea_true_map=0.671592;i_greentea_true_map_with_zeros=0.671592;i_londonbridge_excluded_count=0;i_londonbridge_query_count=10000;i_londonbridge_true_map=0.259857;i_londonbridge_true_map_with_zeros=0.259857;i_porta_excluded_count=0;i_porta_query_count=4920;i_porta_true_map=0.601482;i_porta_true_map_with_zeros=0.601482;images_per_sec=0.664091;kps_per_sec=249.211391;match_time_ms=845.000000;precision_at_1=0.440071;precision_at_10=0.565030;precision_at_5=0.527929;r0_rate=0.094528;recall_at_1=0.440071;recall_at_10=0.565030;recall_at_5=0.527929;success=true;total_images=60;total_keypoints=22516;total_queries_excluded=10642;total_queries_processed=101938;v_beyus_excluded_count=123;v_beyus_query_count=9877;v_beyus_true_map=0.260969;v_beyus_true_map_with_zeros=0.257759;v_charing_excluded_count=5915;v_charing_query_count=4085;v_charing_true_map=0.338010;v_charing_true_map_with_zeros=0.138077;v_churchill_excluded_count=789;v_churchill_query_count=9211;v_churchill_true_map=0.507836;v_churchill_true_map_with_zeros=0.467768;v_vitro_excluded_count=697;v_vitro_query_count=9303;v_vitro_true_map=0.426179;v_vitro_true_map_with_zeros=0.396474;v_wall_excluded_count=292;v_wall_query_count=7368;v_wall_true_map=0.659447;v_wall_true_map_with_zeros=0.634309;v_yard_excluded_count=2816;v_yard_query_count=7184;v_yard_true_map=0.422490;v_yard_true_map_with_zeros=0.303517;,0.48412084772705755,0.48438432871870835,0.44930817288175356,0.4385962844282083,SIFT,False,L1,DSP,DSP,-0.004223754058592155,-0.8649126135822626
17,vsift_grayscale_dsp_l2,domain_size_pooling,../data/,0.800000011920929,2000,0.48407946172063415,0.48407946172063415,0.48433760614019067,0.44927251311433986,0.4385539784572638,0.4922660520846,0.44005179618984086,0.5279091212305519,0.44005179618984086,0.5279091212305519,59889,101940,131654.0,compute_time_ms=83513.000000;detect_time_ms=0.000000;experiment_name=vsift_systematic_analysis;i_autannes_excluded_count=0;i_autannes_query_count=10000;i_autannes_true_map=0.521659;i_autannes_true_map_with_zeros=0.521659;i_contruction_excluded_count=10;i_contruction_query_count=9990;i_contruction_true_map=0.725159;i_contruction_true_map_with_zeros=0.724434;i_dome_excluded_count=0;i_dome_query_count=10000;i_dome_true_map=0.414888;i_dome_true_map_with_zeros=0.414888;i_greentea_excluded_count=0;i_greentea_query_count=10000;i_greentea_true_map=0.671612;i_greentea_true_map_with_zeros=0.671612;i_londonbridge_excluded_count=0;i_londonbridge_query_count=10000;i_londonbridge_true_map=0.259748;i_londonbridge_true_map_with_zeros=0.259748;i_porta_excluded_count=0;i_porta_query_count=4920;i_porta_true_map=0.601593;i_porta_true_map_with_zeros=0.601593;images_per_sec=0.455740;kps_per_sec=171.024048;match_time_ms=836.000000;precision_at_1=0.440052;precision_at_10=0.564961;precision_at_5=0.527909;r0_rate=0.094528;recall_at_1=0.440052;recall_at_10=0.564961;recall_at_5=0.527909;success=true;total_images=60;total_keypoints=22516;total_queries_excluded=10642;total_queries_processed=101938;v_beyus_excluded_count=123;v_beyus_query_count=9877;v_beyus_true_map=0.260922;v_beyus_true_map_with_zeros=0.257712;v_charing_excluded_count=5915;v_charing_query_count=4085;v_charing_true_map=0.338022;v_charing_true_map_with_zeros=0.138082;v_churchill_excluded_count=789;v_churchill_query_count=9211;v_churchill_true_map=0.507730;v_churchill_true_map_with_zeros=0.467670;v_vitro_excluded_count=697;v_vitro_query_count=9303;v_vitro_true_map=0.425880;v_vitro_true_map_with_zeros=0.396196;v_wall_excluded_count=292;v_wall_query_count=7368;v_wall_true_map=0.659412;v_wall_true_map_with_zeros=0.634275;v_yard_excluded_count=2816;v_yard_query_count=7184;v_yard_true_map=0.422330;v_yard_true_map_with_zeros=0.303402;,0.48407946172063415,0.48433760614019067,0.44927251311433986,0.4385539784572638,SIFT,False,L2,DSP,DSP,-0.004265140065015549,-0.8733873681453446
23,vsift_grayscale_dsp_l1,domain_size_pooling,../data/,0.800000011920929,2000,0.48407946172063415,0.48407946172063415,0.48433760614019067,0.44927251311433986,0.4385539784572638,0.4922660520846,0.44005179618984086,0.5279091212305519,0.44005179618984086,0.5279091212305519,59889,101940,131519.0,compute_time_ms=83446.000000;detect_time_ms=0.000000;experiment_name=vsift_systematic_analysis;i_autannes_excluded_count=0;i_autannes_query_count=10000;i_autannes_true_map=0.521659;i_autannes_true_map_with_zeros=0.521659;i_contruction_excluded_count=10;i_contruction_query_count=9990;i_contruction_true_map=0.725159;i_contruction_true_map_with_zeros=0.724434;i_dome_excluded_count=0;i_dome_query_count=10000;i_dome_true_map=0.414888;i_dome_true_map_with_zeros=0.414888;i_greentea_excluded_count=0;i_greentea_query_count=10000;i_greentea_true_map=0.671612;i_greentea_true_map_with_zeros=0.671612;i_londonbridge_excluded_count=0;i_londonbridge_query_count=10000;i_londonbridge_true_map=0.259748;i_londonbridge_true_map_with_zeros=0.259748;i_porta_excluded_count=0;i_porta_query_count=4920;i_porta_true_map=0.601593;i_porta_true_map_with_zeros=0.601593;images_per_sec=0.456208;kps_per_sec=171.199599;match_time_ms=836.000000;precision_at_1=0.440052;precision_at_10=0.564961;precision_at_5=0.527909;r0_rate=0.094528;recall_at_1=0.440052;recall_at_10=0.564961;recall_at_5=0.527909;success=true;total_images=60;total_keypoints=22516;total_queries_excluded=10642;total_queries_processed=101938;v_beyus_excluded_count=123;v_beyus_query_count=9877;v_beyus_true_map=0.260922;v_beyus_true_map_with_zeros=0.257712;v_charing_excluded_count=5915;v_charing_query_count=4085;v_charing_true_map=0.338022;v_charing_true_map_with_zeros=0.138082;v_churchill_excluded_count=789;v_churchill_query_count=9211;v_churchill_true_map=0.507730;v_churchill_true_map_with_zeros=0.467670;v_vitro_excluded_count=697;v_vitro_query_count=9303;v_vitro_true_map=0.425880;v_vitro_true_map_with_zeros=0.396196;v_wall_excluded_count=292;v_wall_query_count=7368;v_wall_true_map=0.659412;v_wall_true_map_with_zeros=0.634275;v_yard_excluded_count=2816;v_yard_query_count=7184;v_yard_true_map=0.422330;v_yard_true_map_with_zeros=0.303402;,0.48407946172063415,0.48433760614019067,0.44927251311433986,0.4385539784572638,SIFT,False,L1,DSP,DSP,-0.004265140065015549,-0.8733873681453446
21,vsift_color_dsp_l2,domain_size_pooling,../data/,0.800000011920929,2000,0.4840651997781958,0.4840651997781958,0.4843137070385509,0.44924056923484906,0.4385323384979197,0.49222935650782235,0.4399929368832035,0.5279483607683102,0.4399929368832035,0.5279483607683102,59867,101940,138459.0,compute_time_ms=84158.000000;detect_time_ms=0.000000;experiment_name=vsift_systematic_analysis;i_autannes_excluded_count=0;i_autannes_query_count=10000;i_autannes_true_map=0.521596;i_autannes_true_map_with_zeros=0.521596;i_contruction_excluded_count=10;i_contruction_query_count=9990;i_contruction_true_map=0.725065;i_contruction_true_map_with_zeros=0.724339;i_dome_excluded_count=0;i_dome_query_count=10000;i_dome_true_map=0.414792;i_dome_true_map_with_zeros=0.414792;i_greentea_excluded_count=0;i_greentea_query_count=10000;i_greentea_true_map=0.671504;i_greentea_true_map_with_zeros=0.671504;i_londonbridge_excluded_count=0;i_londonbridge_query_count=10000;i_londonbridge_true_map=0.259660;i_londonbridge_true_map_with_zeros=0.259660;i_porta_excluded_count=0;i_porta_query_count=4920;i_porta_true_map=0.601244;i_porta_true_map_with_zeros=0.601244;images_per_sec=0.433341;kps_per_sec=162.618537;match_time_ms=834.000000;precision_at_1=0.439993;precision_at_10=0.564951;precision_at_5=0.527948;r0_rate=0.094528;recall_at_1=0.439993;recall_at_10=0.564951;recall_at_5=0.527948;success=true;total_images=60;total_keypoints=22516;total_queries_excluded=10642;total_queries_processed=101938;v_beyus_excluded_count=123;v_beyus_query_count=9877;v_beyus_true_map=0.261128;v_beyus_true_map_with_zeros=0.257916;v_charing_excluded_count=5915;v_charing_query_count=4085;v_charing_true_map=0.338450;v_charing_true_map_with_zeros=0.138257;v_churchill_excluded_count=789;v_churchill_query_count=9211;v_churchill_true_map=0.507645;v_churchill_true_map_with_zeros=0.467592;v_vitro_excluded_count=697;v_vitro_query_count=9303;v_vitro_true_map=0.425964;v_vitro_true_map_with_zeros=0.396274;v_wall_excluded_count=292;v_wall_query_count=7368;v_wall_true_map=0.659578;v_wall_true_map_with_zeros=0.634435;v_yard_excluded_count=2816;v_yard_query_count=7184;v_yard_true_map=0.422157;v_yard_true_map_with_zeros=0.303278;,0.4840651997781958,0.4843137070385509,0.44924056923484906,0.4385323384979197,RGBSIFT,True,L2,DSP,DSP,-0.004279402007453914,-0.8763078350423299
36,vgg_color_dsp_l2,domain_size_pooling,../data/,0.800000011920929,2000,0.47997520171043395,0.47997520171043395,0.4810720059369059,0.446082506539589,0.4355970700052968,0.48315665980050565,0.43428358413937884,0.527683493888442,0.43428358413937884,0.527683493888442,58364,101940,115016.0,compute_time_ms=60771.000000;detect_time_ms=0.000000;experiment_name=vgg_systematic_analysis;i_autannes_excluded_count=0;i_autannes_query_count=10000;i_autannes_true_map=0.505436;i_autannes_true_map_with_zeros=0.505436;i_contruction_excluded_count=10;i_contruction_query_count=9990;i_contruction_true_map=0.741612;i_contruction_true_map_with_zeros=0.740870;i_dome_excluded_count=0;i_dome_query_count=10000;i_dome_true_map=0.422690;i_dome_true_map_with_zeros=0.422690;i_greentea_excluded_count=0;i_greentea_query_count=10000;i_greentea_true_map=0.684793;i_greentea_true_map_with_zeros=0.684793;i_londonbridge_excluded_count=0;i_londonbridge_query_count=10000;i_londonbridge_true_map=0.183873;i_londonbridge_true_map_with_zeros=0.183873;i_porta_excluded_count=0;i_porta_query_count=4920;i_porta_true_map=0.608877;i_porta_true_map_with_zeros=0.608877;images_per_sec=0.521667;kps_per_sec=195.764068;match_time_ms=898.000000;precision_at_1=0.434284;precision_at_10=0.566374;precision_at_5=0.527683;r0_rate=0.094528;recall_at_1=0.434284;recall_at_10=0.566374;recall_at_5=0.527683;success=true;total_images=60;total_keypoints=22516;total_queries_excluded=10642;total_queries_processed=101938;v_beyus_excluded_count=123;v_beyus_query_count=9877;v_beyus_true_map=0.265857;v_beyus_true_map_with_zeros=0.262587;v_charing_excluded_count=5915;v_charing_query_count=4085;v_charing_true_map=0.316661;v_charing_true_map_with_zeros=0.129356;v_churchill_excluded_count=789;v_churchill_query_count=9211;v_churchill_true_map=0.568692;v_churchill_true_map_with_zeros=0.523822;v_vitro_excluded_count=697;v_vitro_query_count=9303;v_vitro_true_map=0.423782;v_vitro_true_map_with_zeros=0.394245;v_wall_excluded_count=292;v_wall_query_count=7368;v_wall_true_map=0.620797;v_wall_true_map_with_zeros=0.597132;v_yard_excluded_count=2816;v_yard_query_count=7184;v_yard_true_map=0.416631;v_yard_true_map_with_zeros=0.299308;,0.47997520171043395,0.4810720059369059,0.446082506539589,0.4355970700052968,RGBSIFT,True,L2,DSP,DSP,-0.00836940007521575,-1.7138307753608282
32,vgg_grayscale_dsp_l2,domain_size_pooling,../data/,0.800000011920929,2000,0.47994567648812797,0.47994567648812797,0.4810286374327569,0.4460613552658131,0.43555780105365405,0.48354643878720366,0.43420510506386234,0.5277129235417607,0.43420510506386234,0.5277129235417607,58343,101940,108559.0,compute_time_ms=60507.000000;detect_time_ms=0.000000;experiment_name=vgg_systematic_analysis;i_autannes_excluded_count=0;i_autannes_query_count=10000;i_autannes_true_map=0.505253;i_autannes_true_map_with_zeros=0.505253;i_contruction_excluded_count=10;i_contruction_query_count=9990;i_contruction_true_map=0.741648;i_contruction_true_map_with_zeros=0.740906;i_dome_excluded_count=0;i_dome_query_count=10000;i_dome_true_map=0.422331;i_dome_true_map_with_zeros=0.422331;i_greentea_excluded_count=0;i_greentea_query_count=10000;i_greentea_true_map=0.684643;i_greentea_true_map_with_zeros=0.684643;i_londonbridge_excluded_count=0;i_londonbridge_query_count=10000;i_londonbridge_true_map=0.183990;i_londonbridge_true_map_with_zeros=0.183990;i_porta_excluded_count=0;i_porta_query_count=4920;i_porta_true_map=0.609225;i_porta_true_map_with_zeros=0.609225;images_per_sec=0.552695;kps_per_sec=207.407953;match_time_ms=898.000000;precision_at_1=0.434205;precision_at_10=0.566570;precision_at_5=0.527713;r0_rate=0.094528;recall_at_1=0.434205;recall_at_10=0.566570;recall_at_5=0.527713;success=true;total_images=60;total_keypoints=22516;total_queries_excluded=10642;total_queries_processed=101938;v_beyus_excluded_count=123;v_beyus_query_count=9877;v_beyus_true_map=0.265790;v_beyus_true_map_with_zeros=0.262521;v_charing_excluded_count=5915;v_charing_query_count=4085;v_charing_true_map=0.316392;v_charing_true_map_with_zeros=0.129246;v_churchill_excluded_count=789;v_churchill_query_count=9211;v_churchill_true_map=0.568731;v_churchill_true_map_with_zeros=0.523858;v_vitro_excluded_count=697;v_vitro_query_count=9303;v_vitro_true_map=0.423638;v_vitro_true_map_with_zeros=0.394110;v_wall_excluded_count=292;v_wall_query_count=7368;v_wall_true_map=0.620846;v_wall_true_map_with_zeros=0.597180;v_yard_excluded_count=2816;v_yard_query_count=7184;v_yard_true_map=0.416860;v_yard_true_map_with_zeros=0.299472;,0.47994567648812797,0.4810286374327569,0.4460613552658131,0.43555780105365405,SIFT,False,L2,DSP,DSP,-0.008398925297521731,-1.719876756456559
38,vgg_grayscale_dsp_l1,domain_size_pooling,../data/,0.800000011920929,2000,0.47994567648812797,0.47994567648812797,0.4810286374327569,0.4460613552658131,0.43555780105365405,0.48354643878720366,0.43420510506386234,0.5277129235417607,0.43420510506386234,0.5277129235417607,58343,101940,108076.0,compute_time_ms=60197.000000;detect_time_ms=0.000000;experiment_name=vgg_systematic_analysis;i_autannes_excluded_count=0;i_autannes_query_count=10000;i_autannes_true_map=0.505253;i_autannes_true_map_with_zeros=0.505253;i_contruction_excluded_count=10;i_contruction_query_count=9990;i_contruction_true_map=0.741648;i_contruction_true_map_with_zeros=0.740906;i_dome_excluded_count=0;i_dome_query_count=10000;i_dome_true_map=0.422331;i_dome_true_map_with_zeros=0.422331;i_greentea_excluded_count=0;i_greentea_query_count=10000;i_greentea_true_map=0.684643;i_greentea_true_map_with_zeros=0.684643;i_londonbridge_excluded_count=0;i_londonbridge_query_count=10000;i_londonbridge_true_map=0.183990;i_londonbridge_true_map_with_zeros=0.183990;i_porta_excluded_count=0;i_porta_query_count=4920;i_porta_true_map=0.609225;i_porta_true_map_with_zeros=0.609225;images_per_sec=0.555165;kps_per_sec=208.334875;match_time_ms=905.000000;precision_at_1=0.434205;precision_at_10=0.566570;precision_at_5=0.527713;r0_rate=0.094528;recall_at_1=0.434205;recall_at_10=0.566570;recall_at_5=0.527713;success=true;total_images=60;total_keypoints=22516;total_queries_excluded=10642;total_queries_processed=101938;v_beyus_excluded_count=123;v_beyus_query_count=9877;v_beyus_true_map=0.265790;v_beyus_true_map_with_zeros=0.262521;v_charing_excluded_count=5915;v_charing_query_count=4085;v_charing_true_map=0.316392;v_charing_true_map_with_zeros=0.129246;v_churchill_excluded_count=789;v_churchill_query_count=9211;v_churchill_true_map=0.568731;v_churchill_true_map_with_zeros=0.523858;v_vitro_excluded_count=697;v_vitro_query_count=9303;v_vitro_true_map=0.423638;v_vitro_true_map_with_zeros=0.394110;v_wall_excluded_count=292;v_wall_query_count=7368;v_wall_true_map=0.620846;v_wall_true_map_with_zeros=0.597180;v_yard_excluded_count=2816;v_yard_query_count=7184;v_yard_true_map=0.416860;v_yard_true_map_with_zeros=0.299472;,0.47994567648812797,0.4810286374327569,0.4460613552658131,0.43555780105365405,SIFT,False,L1,DSP,DSP,-0.008398925297521731,-1.719876756456559
4,rgbsift_baseline_color_none_l2,none,../data/,0.800000011920929,2000,0.4793792088005144,0.4793792088005144,0.47923370358413675,0.4455764005881094,0.43393253931390774,0.4918310310799975,0.4338911887617964,0.5239459279169691,0.4338911887617964,0.5239459279169691,59237,101940,100657.0,compute_time_ms=34666.000000;detect_time_ms=0.000000;experiment_name=sift_systematic_analysis;i_autannes_excluded_count=0;i_autannes_query_count=10000;i_autannes_true_map=0.518494;i_autannes_true_map_with_zeros=0.518494;i_contruction_excluded_count=10;i_contruction_query_count=9990;i_contruction_true_map=0.692000;i_contruction_true_map_with_zeros=0.691308;i_dome_excluded_count=0;i_dome_query_count=10000;i_dome_true_map=0.410704;i_dome_true_map_with_zeros=0.410704;i_greentea_excluded_count=0;i_greentea_query_count=10000;i_greentea_true_map=0.673979;i_greentea_true_map_with_zeros=0.673979;i_londonbridge_excluded_count=0;i_londonbridge_query_count=10000;i_londonbridge_true_map=0.271412;i_londonbridge_true_map_with_zeros=0.271412;i_porta_excluded_count=0;i_porta_query_count=4920;i_porta_true_map=0.616462;i_porta_true_map_with_zeros=0.616462;images_per_sec=0.596084;kps_per_sec=223.690354;match_time_ms=2199.000000;precision_at_1=0.433891;precision_at_10=0.562420;precision_at_5=0.523946;r0_rate=0.094528;recall_at_1=0.433891;recall_at_10=0.562420;recall_at_5=0.523946;success=true;total_images=60;total_keypoints=22516;total_queries_excluded=10642;total_queries_processed=101938;v_beyus_excluded_count=123;v_beyus_query_count=9877;v_beyus_true_map=0.256620;v_beyus_true_map_with_zeros=0.253464;v_charing_excluded_count=5915;v_charing_query_count=4085;v_charing_true_map=0.327331;v_charing_true_map_with_zeros=0.133715;v_churchill_excluded_count=789;v_churchill_query_count=9211;v_churchill_true_map=0.490022;v_churchill_true_map_with_zeros=0.451359;v_vitro_excluded_count=697;v_vitro_query_count=9303;v_vitro_true_map=0.429208;v_vitro_true_map_with_zeros=0.399292;v_wall_excluded_count=292;v_wall_query_count=7368;v_wall_true_map=0.659950;v_wall_true_map_with_zeros=0.634793;v_yard_excluded_count=2816;v_yard_query_count=7184;v_yard_true_map=0.406369;v_yard_true_map_with_zeros=0.291935;,0.4793792088005144,0.47923370358413675,0.4455764005881094,0.43393253931390774,RGBSIFT,True,L2,None,None,-0.008965392985135323,-1.8358742888429684
7,rgbsift_color_stacking_l2,stacking,../data/,0.800000011920929,2000,0.4785152634653214,0.4785152634653214,0.4779959712111436,0.44480085425918886,0.43281180772181166,0.4897196513409623,0.4331946869665875,0.5224352057132767,0.4331946869665875,0.5224352057132767,59370,101940,113441.0,compute_time_ms=41940.000000;detect_time_ms=0.000000;experiment_name=sift_systematic_analysis;i_autannes_excluded_count=0;i_autannes_query_count=10000;i_autannes_true_map=0.515260;i_autannes_true_map_with_zeros=0.515260;i_contruction_excluded_count=10;i_contruction_query_count=9990;i_contruction_true_map=0.706275;i_contruction_true_map_with_zeros=0.705569;i_dome_excluded_count=0;i_dome_query_count=10000;i_dome_true_map=0.412078;i_dome_true_map_with_zeros=0.412078;i_greentea_excluded_count=0;i_greentea_query_count=10000;i_greentea_true_map=0.669730;i_greentea_true_map_with_zeros=0.669730;i_londonbridge_excluded_count=0;i_londonbridge_query_count=10000;i_londonbridge_true_map=0.268157;i_londonbridge_true_map_with_zeros=0.268157;i_porta_excluded_count=0;i_porta_query_count=4920;i_porta_true_map=0.625550;i_porta_true_map_with_zeros=0.625550;images_per_sec=0.528909;kps_per_sec=198.482030;match_time_ms=2948.000000;precision_at_1=0.433195;precision_at_10=0.560135;precision_at_5=0.522435;r0_rate=0.094528;recall_at_1=0.433195;recall_at_10=0.560135;recall_at_5=0.522435;success=true;total_images=60;total_keypoints=22516;total_queries_excluded=10642;total_queries_processed=101938;v_beyus_excluded_count=123;v_beyus_query_count=9877;v_beyus_true_map=0.245869;v_beyus_true_map_with_zeros=0.242845;v_charing_excluded_count=5915;v_charing_query_count=4085;v_charing_true_map=0.328471;v_charing_true_map_with_zeros=0.134180;v_churchill_excluded_count=789;v_churchill_query_count=9211;v_churchill_true_map=0.489702;v_churchill_true_map_with_zeros=0.451065;v_vitro_excluded_count=697;v_vitro_query_count=9303;v_vitro_true_map=0.424204;v_vitro_true_map_with_zeros=0.394637;v_wall_excluded_count=292;v_wall_query_count=7368;v_wall_true_map=0.654148;v_wall_true_map_with_zeros=0.629212;v_yard_excluded_count=2816;v_yard_query_count=7184;v_yard_true_map=0.402739;v_yard_true_map_with_zeros=0.289328;,0.4785152634653214,0.4779959712111436,0.44480085425918886,0.43281180772181166,RGBSIFT,True,L2,Stacking,Stacking,-0.009829338320328285,-2.0127873400027263
12,honc_color_stacking_l2,stacking,../data/,0.800000011920929,2000,0.47352464239720615,0.47352464239720615,0.47301991346142364,0.43941206853331943,0.42830612842805654,0.4498764711453587,0.42642586670329025,0.5194824304969687,0.42642586670329025,0.5194824304969687,53807,95940,94484.0,compute_time_ms=34570.000000;detect_time_ms=0.000000;experiment_name=honc_systematic_analysis;i_autannes_excluded_count=0;i_autannes_query_count=10000;i_autannes_true_map=0.510577;i_autannes_true_map_with_zeros=0.510577;i_contruction_excluded_count=10;i_contruction_query_count=9990;i_contruction_true_map=0.673588;i_contruction_true_map_with_zeros=0.672914;i_dome_excluded_count=0;i_dome_query_count=10000;i_dome_true_map=0.385096;i_dome_true_map_with_zeros=0.385096;i_greentea_excluded_count=0;i_greentea_query_count=10000;i_greentea_true_map=0.661215;i_greentea_true_map_with_zeros=0.661215;i_londonbridge_excluded_count=0;i_londonbridge_query_count=10000;i_londonbridge_true_map=0.275948;i_londonbridge_true_map_with_zeros=0.275948;i_porta_excluded_count=0;i_porta_query_count=4920;i_porta_true_map=0.597044;i_porta_true_map_with_zeros=0.597044;images_per_sec=0.635028;kps_per_sec=238.304898;match_time_ms=1505.000000;precision_at_1=0.426426;precision_at_10=0.559546;precision_at_5=0.519482;r0_rate=0.094528;recall_at_1=0.426426;recall_at_10=0.559546;recall_at_5=0.519482;success=true;total_images=60;total_keypoints=22516;total_queries_excluded=10642;total_queries_processed=101938;v_beyus_excluded_count=123;v_beyus_query_count=9877;v_beyus_true_map=0.247877;v_beyus_true_map_with_zeros=0.244828;v_charing_excluded_count=5915;v_charing_query_count=4085;v_charing_true_map=0.326907;v_charing_true_map_with_zeros=0.133542;v_churchill_excluded_count=789;v_churchill_query_count=9211;v_churchill_true_map=0.490730;v_churchill_true_map_with_zeros=0.452012;v_vitro_excluded_count=697;v_vitro_query_count=9303;v_vitro_true_map=0.437699;v_vitro_true_map_with_zeros=0.407191;v_wall_excluded_count=292;v_wall_query_count=7368;v_wall_true_map=0.656550;v_wall_true_map_with_zeros=0.631523;v_yard_excluded_count=2816;v_yard_query_count=7184;v_yard_true_map=0.419065;v_yard_true_map_with_zeros=0.301057;,0.47352464239720615,0.47301991346142364,0.43941206853331943,0.42830612842805654,RGBSIFT,True,L2,Stacking,Stacking,-0.014819959388443549,-3.034733942845653
